track_id_atualizado,track_name_clean,artist_s__name_clean,count_songs,artist_count,data_de_lancamento,streams,in_spotify_charts,in_spotify_playlists,in_apple_charts,in_apple_playlists,in_deezer_charts,in_deezer_playlists,total_participation_in_playlist,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,terciles_streams,categoria_streams,terciles_bpm,categoria_bpm,terciles_danceability,categoria_danceability,terciles_valence,categoria_valence,terciles_energy,categoria_energy,terciles_acousticness,categoria_acousticness,terciles_instrumentalness,categoria_instrumentalness,terciles_liveness,categoria_liveness,terciles_speechiness,categoria_speechiness
6107898,something in the orange,zach bryan,1,1,2022-04-22,449701773,12,3282,84,67,16,46,3395,110,59,22,38,42,0,12,3,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,2,medio,1,baixo
1442233,haegeum,agust d,1,1,2023-04-21,118810253,12,244,84,6,2,10,260,85,70,83,84,31,0,47,30,1,baixo,1,baixo,2,medio,3,alto,3,alto,2,medio,2,medio,3,alto,3,alto
4502825,super,seventeen,1,1,2023-04-24,91221625,12,271,103,16,0,9,296,137,77,35,88,16,0,17,9,1,baixo,3,alto,3,alto,1,baixo,3,alto,2,medio,1,baixo,2,medio,3,alto
8555295,last last,burna boy,2,1,2022-05-12,293466523,12,4526,275,156,3,150,4832,88,80,55,56,13,0,8,9,2,medio,1,baixo,3,alto,2,medio,1,baixo,2,medio,1,baixo,1,baixo,3,alto
4334346,bad habit,steve lacy,3,1,2022-06-29,822633917,12,8186,72,155,16,131,8472,169,69,69,51,63,0,38,4,3,alto,3,alto,2,medio,3,alto,1,baixo,3,alto,2,medio,3,alto,1,baixo
5724140,attention,newjeans,6,1,2022-08-01,264717480,12,799,141,14,0,9,822,105,81,70,65,24,0,8,4,2,medio,1,baixo,3,alto,3,alto,2,medio,2,medio,3,alto,1,baixo,1,baixo
2357691,after like,ive,4,1,2022-08-22,265548837,12,767,129,20,0,11,798,125,68,80,92,10,0,9,12,2,medio,2,medio,2,medio,3,alto,3,alto,2,medio,2,medio,1,baixo,3,alto
5283123,prohibidox,feid,8,1,2022-09-13,185392587,12,1473,36,25,1,25,1523,180,65,52,80,5,0,6,25,2,medio,3,alto,2,medio,2,medio,3,alto,1,baixo,3,alto,1,baixo,3,alto
4492232,antifragile,le sserafim,2,1,2022-10-17,301051721,12,761,95,23,0,11,795,105,88,82,80,8,0,11,8,2,medio,1,baixo,3,alto,3,alto,3,alto,1,baixo,2,medio,2,medio,2,medio
2008299,just the way you are,bruno mars,4,1,2010-01-01,1641426668,13,21106,0,82,0,2946,24134,109,63,46,85,1,0,9,5,3,alto,2,medio,2,medio,2,medio,3,alto,1,baixo,1,baixo,1,baixo,2,medio
8580552,demons,imagine dragons,3,1,2012-01-01,1840364617,13,26694,82,65,4,3425,30184,180,33,38,71,20,0,28,5,3,alto,3,alto,1,baixo,1,baixo,2,medio,2,medio,2,medio,3,alto,2,medio
2031309,shake it off,taylor swift,34,1,2014-01-01,1113838873,13,21335,70,328,9,1378,23041,160,65,95,80,5,0,41,16,3,alto,3,alto,2,medio,3,alto,3,alto,1,baixo,2,medio,3,alto,3,alto
8213022,unstoppable,sia,2,1,2016-01-21,939844851,13,7681,66,119,2,1145,8945,174,47,27,78,11,0,10,8,3,alto,3,alto,1,baixo,1,baixo,3,alto,2,medio,3,alto,1,baixo,2,medio
3253565,perfect,ed sheeran,9,1,2017-01-01,2559529074,13,16596,0,7,0,2094,18697,95,60,17,45,16,0,11,2,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,2,medio,2,medio,1,baixo
1961503,save your tears,the weeknd,21,1,2020-03-20,1591223784,13,12688,115,197,0,112,12997,118,68,61,82,2,0,50,3,3,alto,2,medio,2,medio,2,medio,3,alto,1,baixo,1,baixo,3,alto,1,baixo
8513259,set me free pt2,jimin,3,1,2023-03-17,168448603,13,340,71,4,1,16,360,132,59,56,82,12,0,12,6,1,baixo,2,medio,1,baixo,2,medio,3,alto,2,medio,1,baixo,2,medio,2,medio
8987545,lovers rock,tv girl,1,1,2014-06-05,466231982,13,6339,1,3,1,36,6378,105,56,57,87,0,1,10,4,2,medio,1,baixo,1,baixo,2,medio,3,alto,1,baixo,3,alto,1,baixo,1,baixo
2320654,money,lisa,1,1,2021-09-10,863625566,13,2566,109,44,0,131,2741,140,83,40,55,16,0,14,23,3,alto,3,alto,3,alto,2,medio,1,baixo,2,medio,3,alto,2,medio,3,alto
3910891,just wanna rock,lil uzi vert,1,1,2022-10-17,457184829,13,3995,27,72,0,47,4114,150,49,4,55,7,0,6,3,2,medio,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,1,baixo
4341380,shut up my moms calling,hotel ugly,2,1,2020-02-10,405136812,14,1788,50,1,0,19,1808,139,48,37,41,32,0,10,10,2,medio,3,alto,1,baixo,1,baixo,1,baixo,2,medio,2,medio,1,baixo,3,alto
8251078,those eyes,new west,1,1,2019-05-10,411747614,14,1507,71,24,1,44,1575,120,60,24,35,73,0,31,3,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto,1,baixo
5865058,Não identificado,fujii kaze,1,1,2020-05-20,403097450,14,685,94,24,0,9,718,158,60,52,76,17,0,19,5,2,medio,3,alto,1,baixo,2,medio,3,alto,2,medio,1,baixo,3,alto,2,medio
6776344,bye,peso pluma,2,1,2023-05-26,95053634,14,324,110,13,2,8,345,122,78,70,81,57,0,10,5,1,baixo,2,medio,3,alto,3,alto,3,alto,3,alto,2,medio,1,baixo,2,medio
6250958,have you ever seen the rain,creedence clearwater revival,1,1,1968-07-01,1145727611,14,15890,37,71,0,653,16614,116,74,76,70,7,0,13,3,3,alto,2,medio,2,medio,3,alto,2,medio,1,baixo,2,medio,2,medio,1,baixo
4635311,after dark,mrkitty,1,1,2014-08-08,646886885,14,1776,9,1,0,3,1780,140,58,4,60,7,41,8,3,3,alto,3,alto,1,baixo,1,baixo,2,medio,1,baixo,3,alto,1,baixo,1,baixo
8173823,spit in my face,thxsomch,1,1,2022-10-31,303216294,14,629,0,1,0,18,648,166,70,57,57,9,20,11,7,2,medio,3,alto,2,medio,2,medio,1,baixo,1,baixo,3,alto,2,medio,2,medio
7517093,i am,ive,4,1,2023-04-10,123132751,15,366,102,16,0,7,389,122,68,38,88,1,0,8,5,1,baixo,2,medio,2,medio,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,2,medio
8943060,mine taylors version,taylor swift,34,1,2023-07-07,36912123,15,99,52,21,1,6,126,121,65,49,78,0,0,17,4,1,baixo,2,medio,2,medio,2,medio,3,alto,1,baixo,2,medio,2,medio,1,baixo
8803071,how do i say goodbye,dean lewis,1,1,2022-08-05,284785823,15,2163,97,72,0,58,2293,82,40,39,64,21,0,7,7,2,medio,1,baixo,1,baixo,1,baixo,2,medio,2,medio,3,alto,1,baixo,2,medio
1512850,mr brightside,the killers,1,1,2003-09-23,1806617704,15,51979,99,306,2,5063,57348,148,35,24,93,0,0,10,8,3,alto,3,alto,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,2,medio
3412305,somewhere only we know,keane,1,1,2004-01-01,1089402494,16,20015,69,107,0,5239,25361,172,45,33,59,6,0,8,3,3,alto,3,alto,1,baixo,1,baixo,2,medio,1,baixo,2,medio,1,baixo,1,baixo
6735267,enchanted,taylor swift,34,1,2010-01-01,621660989,16,4564,101,24,0,113,4701,164,45,24,62,8,0,16,3,3,alto,3,alto,1,baixo,1,baixo,2,medio,1,baixo,2,medio,2,medio,1,baixo
2023447,trustfall,pnk,1,1,2023-01-27,134255790,16,2098,24,88,7,101,2287,122,64,25,89,0,0,15,9,1,baixo,2,medio,2,medio,1,baixo,3,alto,1,baixo,3,alto,2,medio,3,alto
2153574,ya no somos ni seremos,christian nodal,1,1,2022-02-18,319757142,16,866,84,27,7,32,925,140,59,73,45,44,0,34,3,2,medio,3,alto,1,baixo,3,alto,1,baixo,3,alto,2,medio,3,alto,1,baixo
6720570,Não identificado,yoasobi,1,1,2023-04-12,143573775,16,356,102,35,1,8,399,166,57,84,94,11,0,37,9,1,baixo,3,alto,1,baixo,3,alto,3,alto,2,medio,1,baixo,3,alto,3,alto
2020928,circles,post malone,3,1,2019-08-30,2132335812,16,19664,73,391,3,633,20688,120,70,59,75,24,0,9,4,3,alto,2,medio,2,medio,2,medio,3,alto,2,medio,1,baixo,1,baixo,1,baixo
2122853,pink venom,blackpink,3,1,2022-08-19,551305895,16,1963,119,57,1,77,2097,90,80,71,69,2,0,27,10,3,alto,1,baixo,3,alto,3,alto,2,medio,1,baixo,3,alto,3,alto,3,alto
7587856,say you wont let go,james arthur,2,1,2016-09-09,2420461338,16,15722,37,231,0,1509,17462,99,40,45,56,69,0,9,5,3,alto,1,baixo,1,baixo,2,medio,1,baixo,3,alto,1,baixo,1,baixo,2,medio
5300224,sex drugs etc,beach weather,1,1,2016-11-04,480507035,16,3006,60,47,12,87,3140,144,57,47,84,1,1,52,4,2,medio,3,alto,1,baixo,2,medio,3,alto,1,baixo,3,alto,3,alto,1,baixo
1323431,apocalypse,cigarettes after sex,1,1,2017-03-21,841749534,17,13091,96,61,2,790,13942,94,37,17,47,2,46,11,3,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,2,medio,1,baixo
4365318,pepas,farruko,1,1,2021-06-24,1309887447,17,14114,109,252,20,965,15331,130,76,44,77,1,0,13,3,3,alto,2,medio,3,alto,2,medio,3,alto,1,baixo,1,baixo,2,medio,1,baixo
6063105,back to december taylors version,taylor swift,34,1,2023-07-07,39228929,17,139,72,16,0,5,160,142,50,20,64,1,0,12,3,1,baixo,3,alto,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,2,medio,1,baixo
7166872,hype boy,newjeans,6,1,2022-08-01,363472647,17,892,119,20,2,12,924,100,59,78,94,27,0,29,23,2,medio,1,baixo,1,baixo,3,alto,3,alto,2,medio,3,alto,3,alto,3,alto
5904115,shut down,blackpink,3,1,2022-09-16,482175240,17,1524,120,53,0,62,1639,110,82,67,69,0,0,18,4,3,alto,2,medio,3,alto,3,alto,2,medio,1,baixo,2,medio,3,alto,1,baixo
7451979,take on me,aha,1,1,1984-10-19,1479115056,17,44927,0,34,6,5108,50069,84,57,86,90,2,0,9,5,3,alto,1,baixo,1,baixo,3,alto,3,alto,1,baixo,3,alto,1,baixo,2,medio
6320673,reminder,the weeknd,21,1,2016-11-25,684675814,17,6518,85,45,1,238,6801,160,71,40,50,16,0,16,22,3,alto,3,alto,2,medio,2,medio,1,baixo,2,medio,2,medio,2,medio,3,alto
5615912,la bebe,yng lvcas,1,1,2021-12-24,191945597,17,489,11,4,1,5,498,170,78,75,46,62,0,12,35,2,medio,3,alto,3,alto,3,alto,1,baixo,3,alto,1,baixo,2,medio,3,alto
5675634,snap,rosa linn,1,1,2022-03-19,726307468,18,3202,80,148,24,226,3576,170,56,53,64,11,0,45,6,3,alto,3,alto,1,baixo,2,medio,2,medio,2,medio,1,baixo,3,alto,2,medio
4837745,flower,jisoo,1,1,2023-03-31,232896922,18,839,110,20,0,20,879,124,84,64,39,3,0,11,4,2,medio,2,medio,3,alto,3,alto,1,baixo,1,baixo,2,medio,2,medio,1,baixo
3132809,no se va,grupo frontera,1,1,2022-04-28,404887295,18,924,80,17,9,22,963,173,59,69,53,12,0,23,3,2,medio,3,alto,1,baixo,3,alto,1,baixo,2,medio,2,medio,3,alto,1,baixo
7806612,gasolina,daddy yankee,2,1,2004-07-13,657723613,18,6457,95,98,0,453,7008,96,86,74,80,33,0,8,6,3,alto,1,baixo,3,alto,3,alto,3,alto,3,alto,2,medio,1,baixo,2,medio
4795987,night changes,one direction,1,1,2014-11-17,1131090940,18,7124,20,60,0,2,7186,120,67,40,52,86,0,12,4,3,alto,2,medio,2,medio,1,baixo,1,baixo,3,alto,1,baixo,2,medio,1,baixo
6552512,every breath you take  remastered 2003,the police,1,1,1983-01-06,1593270737,19,22439,74,211,0,929,23579,117,82,73,45,54,0,7,3,3,alto,2,medio,3,alto,3,alto,1,baixo,3,alto,2,medio,1,baixo,1,baixo
3252628,last night,morgan wallen,11,1,2023-01-31,429829812,19,2420,107,52,1,15,2487,204,52,52,68,46,0,15,4,2,medio,3,alto,1,baixo,2,medio,2,medio,3,alto,2,medio,2,medio,1,baixo
7881394,like crazy english version,jimin,3,1,2023-03-24,173627354,19,373,72,4,0,5,382,120,62,32,76,0,0,39,4,1,baixo,2,medio,2,medio,1,baixo,3,alto,1,baixo,1,baixo,3,alto,1,baixo
3451143,sure thing,miguel,1,1,2010-05-25,950906471,19,13801,125,137,6,435,14373,81,68,51,60,3,0,19,10,3,alto,1,baixo,2,medio,2,medio,2,medio,1,baixo,3,alto,3,alto,3,alto
1611239,let me down slowly,alec benjamin,1,1,2018-05-25,1374581173,19,5897,0,0,0,885,6782,150,65,51,55,73,0,14,3,3,alto,3,alto,2,medio,2,medio,1,baixo,3,alto,3,alto,2,medio,1,baixo
1274739,sclass,stray kids,2,1,2023-06-02,65496046,19,290,101,9,0,5,304,105,89,67,78,9,0,7,33,1,baixo,1,baixo,3,alto,3,alto,3,alto,2,medio,3,alto,1,baixo,3,alto
5106082,angels like you,miley cyrus,2,1,2020-11-27,570515054,19,3372,48,65,1,138,3575,122,67,49,64,10,0,10,3,3,alto,2,medio,2,medio,2,medio,2,medio,2,medio,2,medio,1,baixo,1,baixo
5673293,murder in my mind,kordhell,1,1,2022-01-21,448843705,20,2459,68,20,0,50,2529,120,71,57,97,1,0,13,11,2,medio,2,medio,2,medio,2,medio,3,alto,1,baixo,1,baixo,2,medio,3,alto
4847849,corazn va,maria becerra,1,1,2023-06-22,43857627,20,370,16,12,4,18,400,98,68,40,79,33,0,30,6,1,baixo,1,baixo,2,medio,1,baixo,3,alto,3,alto,3,alto,3,alto,2,medio
7732446,easy on me,adele,4,1,2021-10-14,1406111294,20,10195,87,258,22,657,11110,142,60,13,37,58,0,13,3,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto,2,medio,2,medio,1,baixo
5073649,let go,central cee,2,1,2022-12-15,298063749,20,2301,23,49,0,110,2460,146,74,51,45,86,0,21,38,2,medio,3,alto,2,medio,2,medio,1,baixo,3,alto,2,medio,3,alto,3,alto
6766942,lose yourself  soundtrack version,eminem,4,1,2002-01-01,1829992958,21,32502,54,247,1,5567,38316,171,70,6,73,1,0,36,26,3,alto,3,alto,2,medio,1,baixo,2,medio,1,baixo,2,medio,3,alto,3,alto
1078549,el gordo trae el mando,chino pacas,1,1,2023-01-27,255932395,21,539,71,7,2,4,550,140,74,96,80,18,0,5,5,2,medio,3,alto,2,medio,3,alto,3,alto,2,medio,1,baixo,1,baixo,2,medio
7724259,fuera del mercado,danny ocean,1,1,2022-02-17,421365166,21,2499,24,68,1,43,2610,92,45,27,67,32,0,13,14,2,medio,1,baixo,1,baixo,1,baixo,2,medio,2,medio,3,alto,2,medio,3,alto
4495422,dandelions,ruth b,1,1,2017-04-28,1116995633,21,3423,100,41,1,59,3523,117,61,45,69,2,0,9,3,3,alto,2,medio,1,baixo,2,medio,2,medio,1,baixo,2,medio,1,baixo,1,baixo
2395685,wanda,quevedo,4,1,2023-01-20,175399345,22,888,24,11,1,7,906,176,72,96,63,25,0,21,7,1,baixo,3,alto,2,medio,3,alto,2,medio,2,medio,3,alto,3,alto,2,medio
6556428,august,taylor swift,34,1,2020-07-24,607123776,22,7324,81,25,1,61,7410,90,51,42,61,53,0,9,3,3,alto,1,baixo,1,baixo,2,medio,2,medio,3,alto,1,baixo,1,baixo,1,baixo
5279142,ditto,newjeans,6,1,2022-12-19,397582059,22,1154,125,28,1,11,1193,134,81,18,64,3,0,10,11,2,medio,3,alto,3,alto,1,baixo,2,medio,1,baixo,3,alto,1,baixo,3,alto
1729982,lover,taylor swift,34,1,2012-01-01,882831184,23,8448,110,160,0,163,8771,206,43,50,55,50,0,15,10,3,alto,3,alto,1,baixo,2,medio,1,baixo,3,alto,1,baixo,2,medio,3,alto
4181228,believer,imagine dragons,3,1,2017-01-31,2594040133,23,18986,121,250,10,2969,22205,125,77,74,78,4,0,23,11,3,alto,2,medio,3,alto,3,alto,3,alto,1,baixo,1,baixo,3,alto,3,alto
5898111,here with me,d4vd,2,1,2022-07-17,635412045,23,3246,85,94,1,68,3408,132,58,27,48,50,0,12,3,3,alto,2,medio,1,baixo,1,baixo,1,baixo,3,alto,2,medio,2,medio,1,baixo
8013969,romantic homicide,d4vd,2,1,2022-07-20,681583126,23,2335,55,82,0,50,2467,132,56,20,55,45,1,32,3,3,alto,2,medio,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto,1,baixo
7370086,karma,taylor swift,34,1,2022-10-21,404562836,23,3818,55,37,0,32,3887,90,64,10,62,7,0,48,7,2,medio,1,baixo,2,medio,1,baixo,2,medio,1,baixo,1,baixo,3,alto,2,medio
5821993,dont bl,taylor swift,34,1,2017-11-08,685032533,23,4875,45,19,0,0,4894,136,62,19,53,11,0,6,4,3,alto,3,alto,2,medio,1,baixo,1,baixo,2,medio,2,medio,1,baixo,1,baixo
1743307,cupido,tini,1,1,2023-02-14,217672943,24,1240,29,51,4,63,1354,120,91,63,58,52,0,31,22,2,medio,2,medio,3,alto,3,alto,1,baixo,3,alto,1,baixo,3,alto,3,alto
6698200,ghost,justin bieber,3,1,2021-03-19,1167330737,24,5866,38,107,0,95,6068,154,61,41,74,21,0,40,6,3,alto,3,alto,1,baixo,2,medio,3,alto,2,medio,1,baixo,3,alto,2,medio
3739768,por las noches,peso pluma,2,1,2021-06-11,330346424,24,457,116,8,3,4,469,92,81,39,60,31,0,7,3,2,medio,1,baixo,3,alto,1,baixo,2,medio,2,medio,1,baixo,1,baixo,1,baixo
6801500,enchanted taylors version,taylor swift,34,1,2023-07-07,39578178,24,148,93,32,2,8,188,82,51,22,53,1,0,15,3,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,2,medio,1,baixo
6163158,before you go,lewis capaldi,3,1,2019-11-01,1608045237,24,8327,130,205,0,625,9157,112,45,19,60,63,0,9,6,3,alto,2,medio,1,baixo,1,baixo,2,medio,3,alto,2,medio,1,baixo,2,medio
6158916,metamorphosis,interworld,1,1,2021-11-25,357580552,24,1561,78,18,0,24,1603,175,59,15,64,43,90,12,10,2,medio,3,alto,1,baixo,1,baixo,2,medio,3,alto,3,alto,2,medio,3,alto
8965193,everybody wants to rule the world,tears for fears,1,1,1985-02-17,1205951614,25,41751,32,101,0,2655,44507,112,64,54,81,36,0,11,6,3,alto,2,medio,2,medio,2,medio,3,alto,3,alto,1,baixo,2,medio,2,medio
4148996,what it is solo version,doechii,1,1,2023-03-17,95131998,25,804,76,29,0,24,857,172,74,76,76,6,0,10,9,1,baixo,3,alto,2,medio,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto
